ID_DEPARTAMENTO	NOMBRE_DEPARTAMENTO	ID_MUNICIPIO	NOMBRE_MUNICIPIO	LONGITUD	LATITUD
50	META	50325	MAPIRIPAN	-72.1367045804175	2.8949129688722
50	META	50330	MESETAS	-74.0477645607733	3.3851391090499
50	META	50450	PUERTO CONCORDIA	-72.7605333610000	2.6267003041013
50	META	50568	PUERTO GAITAN	-72.0864247950748	4.3149309955543
50	META	50577	PUERTO LLERAS	-73.3759788766923	3.2747874625042
50	META	50573	PUERTO LOPEZ	-72.9592998937868	4.0957245360490
50	META	50590	PUERTO RICO	-73.2109073329914	2.9445525006010
50	META	50606	RESTREPO	-73.5664647949650	4.2644404432603
50	META	50680	SAN CARLOS DE GUAROA	-73.2449642391152	3.7132627506369
50	META	50683	SAN JUAN DE ARAMA	-73.8784108173397	3.3752363265812
50	META	50686	SAN JUANITO	-73.6797221194165	4.4611119622652
50	META	50689	SAN MARTIN	-73.6993757372361	3.7045000473316
50	META	50370	URIBE	-74.3553753839615	3.2426295915550
50	META	50001	VILLAVICENCIO	-73.6244045796647	4.1345594930096
50	META	50711	VISTAHERMOSA	-73.7546845021572	3.1306146030645
52	NARIÑO	52019	ALBAN	-77.5697222222222	1.1052777777777
52	NARIÑO	52022	ALDANA	-77.7035929160869	0.8851233091640
52	NARIÑO	52036	ANCUYA	-77.5178334133039	1.2653216744278
52	NARIÑO	52051	ARBOLEDA	-77.1390787567954	1.5060515529241
52	NARIÑO	52079	BARBACOAS	-78.1397567116286	1.6769644609579
52	NARIÑO	52083	BELEN	-77.0195261127004	1.5985018720704
52	NARIÑO	52110	BUESACO	-77.1591041329668	1.3879706416042
52	NARIÑO	52240	CHACHAGUI	-77.2863608109544	1.3631622366404
52	NARIÑO	52203	COLON	-77.0190910000000	1.6424400000000
52	NARIÑO	52207	CONSACA	-77.4692442470424	1.2101199622503
52	NARIÑO	52210	CONTADERO	-77.5531561115417	0.9138398544106
52	NARIÑO	52215	CORDOBA	-77.5212017297707	0.8563922516827
52	NARIÑO	52224	CUASPUD	-77.7329123255153	0.8659257312421
52	NARIÑO	52227	CUMBAL	-77.7952760729587	0.9091384976981
52	NARIÑO	52233	CUMBITARA	-77.5816440838755	1.6505377120680
52	NARIÑO	52250	EL CHARCO	-78.1140281591485	2.4808907997321
52	NARIÑO	52254	EL PEÑOL	-77.4430583309831	1.4565009094218
52	NARIÑO	52256	EL ROSARIO	-77.3383626772360	1.7460651272314
52	NARIÑO	52258	EL TABLON DE GOMEZ	-77.1005836410706	1.4301548204847
52	NARIÑO	52260	EL TAMBO	-77.3951392061847	1.4110217208953
52	NARIÑO	52520	FRANCISCO PIZARRO	-78.6613843964665	2.0427640865968
52	NARIÑO	52287	FUNESl	-77.4526027952008	1.0039950527846
52	NARIÑO	52317	GUACHUCAL	-77.7348836125006	0.9632461383979
52	NARIÑO	52320	GUAITARILLA	-77.5530995059540	1.1335305689833
52	NARIÑO	52323	GUALMATAN	-77.5718336449747	0.9221614038855
52	NARIÑO	52352	ILES	-77.5246213205883	0.9713715972758
52	NARIÑO	52354	IMUES	-77.4997852740920	1.0580583614522
52	NARIÑO	52356	IPIALES	-77.6414717014348	0.8297149898029
52	NARIÑO	52378	LA CRUZ	-76.9745625006099	1.6034810141461
52	NARIÑO	52381	LA FLORIDA	-77.4088950528670	1.3015831268368
52	NARIÑO	52385	LA LLANADA	-77.5832162453138	1.4757908505062
52	NARIÑO	52390	LA TOLA	-78.1933881330950	2.4020893955592
52	NARIÑO	52399	LA UNION	-77.1338978298610	1.6018607085796
52	NARIÑO	52405	LEIVA	-77.3062789173087	1.9383506018267
52	NARIÑO	52411	LINARES	-77.5267744214683	1.3539968476617
52	NARIÑO	52418	LOS ANDES	-77.5243054120894	1.4970727146856
52	NARIÑO	52427	MAGUI	-78.1855074807454	1.8350367402887
52	NARIÑO	52435	MALLAMA	-77.8985717349866	1.1714697467859
52	NARIÑO	52473	MOSQUERA	-78.4545383852190	2.5120922066551
52	NARIÑO	52480	NARIÑO	-77.3575910000000	1.2887790000000
52	NARIÑO	52490	OLAYA HERRERA	-78.3299684676930	2.3513485349786
52	NARIÑO	52506	OSPINA	-77.5692946215217	1.0614047257116
52	NARIÑO	52001	PASTO	-77.2813401861804	1.2140153803825
52	NARIÑO	52540	POLICARPA	-77.4631636171883	1.6313587050725
52	NARIÑO	52560	POTOSI	-77.5757475975933	0.8096231775067
52	NARIÑO	52565	PROVIDENCIA	-77.6006924286663	1.2419985522335
52	NARIÑO	52573	PUERRES	-77.5075312716175	0.8880268595512
52	NARIÑO	52585	PUPIALES	-77.6400433234287	0.8735369745759
52	NARIÑO	52612	RICAURTE	-77.9993200621216	1.2160474343335
52	NARIÑO	52621	ROBERTO PAYAN	-78.2478599216432	1.6998626828607
52	NARIÑO	52678	SAMANIEGO	-77.5953126321033	1.3367903203154
52	NARIÑO	52685	SAN BERNARDO	-77.0503246151937	1.5172543906557
52	NARIÑO	52687	SAN LORENZO	-77.2186313814031	1.5060185797126
52	NARIÑO	52693	SAN PABLO	-77.0159652117426	1.6720143174298
52	NARIÑO	52694	SAN PEDRO DE CARTAGO	-77.1233155077200	1.5553534813271
52	NARIÑO	52683	SANDONA	-77.4749107409044	1.2868784558850
52	NARIÑO	52696	SANTA BARBARA	-78.1955388888888	2.5359305555555
52	NARIÑO	52699	SANTACRUZ	-77.6648692496496	1.2606393900672
52	NARIÑO	52720	SAPUYES	-77.6241987436748	1.0405874180829
52	NARIÑO	52786	TAMINANGO	-77.2839703073629	1.5729837647057
52	NARIÑO	52788	TANGUA	-77.3976675569167	1.0974059111509
52	NARIÑO	52835	TUMACO	-78.7666527777778	1.8086305555556
52	NARIÑO	52838	TUQUERRES	-77.6210740763209	1.0895126889701
52	NARIÑO	52885	YACUANQUER	-77.4050436979912	1.1187488454824
54	NORTE DE SANTANDER	54003	ABREGO	-73.2247321598535	8.0835440210581
54	NORTE DE SANTANDER	54051	ARBOLEDAS	-72.8020060626455	7.6458945909319
54	NORTE DE SANTANDER	54099	BOCHALEMA	-72.6506342363981	7.6141913113142
54	NORTE DE SANTANDER	54109	BUCARASICA	-72.8704212853664	8.0423091876683
54	NORTE DE SANTANDER	54128	CACHIRA	-73.0519880325333	7.7447238495519
54	NORTE DE SANTANDER	54125	CACOTA	-72.6456734996853	7.2714237755181
54	NORTE DE SANTANDER	54172	CHINACOTA	-72.6055704428233	7.6049006224191
54	NORTE DE SANTANDER	54174	CHITAGA	-72.6683036400775	7.1412606722712
54	NORTE DE SANTANDER	54206	CONVENCION	-73.3407586293270	8.4719907832965
54	NORTE DE SANTANDER	54001	CUCUTA	-72.5081668946975	7.9068211128037
54	NORTE DE SANTANDER	54223	CUCUTILLA	-72.7758742926341	7.5423102936685
54	NORTE DE SANTANDER	54239	DURANIA	-72.6607717972453	7.7174829678315
54	NORTE DE SANTANDER	54245	EL CARMEN	-73.4502663582159	8.5136213152897
54	NORTE DE SANTANDER	54250	EL TARRA	-73.1059892517832	8.5759475421479
54	NORTE DE SANTANDER	54261	EL ZULIA	-72.6075412099497	7.9408359184840
54	NORTE DE SANTANDER	54313	GRAMALOTE	-72.8005394901475	7.8903680216130
54	NORTE DE SANTANDER	54344	HACARI	-73.1493548848837	8.3244448124145
54	NORTE DE SANTANDER	54347	HERRAN	-72.4866719849516	7.5090511610759
54	NORTE DE SANTANDER	54385	LA ESPERANZA	-73.3314891978930	7.6420512834152
54	NORTE DE SANTANDER	54398	LA PLAYA	-73.2412343393676	8.2169472089390
54	NORTE DE SANTANDER	54377	LABATECA	-72.4995612800266	7.3012602708992
54	NORTE DE SANTANDER	54405	LOS PATIOS	-72.5093961702099	7.8370474728556
54	NORTE DE SANTANDER	54418	LOURDES	-72.8355641001002	7.9476973314483
54	NORTE DE SANTANDER	54480	MUTISCUA	-72.7502466229014	7.3030055905942
54	NORTE DE SANTANDER	54498	OCAÑA	-73.3581940918811	8.2464512402244
54	NORTE DE SANTANDER	54518	PAMPLONA	-72.6523101132752	7.3767520721424
54	NORTE DE SANTANDER	54520	PAMPLONITA	-72.6417859448900	7.4396297581347
54	NORTE DE SANTANDER	54553	PUERTO SANTANDER	-72.4120974086551	8.3644100540293
54	NORTE DE SANTANDER	54599	RAGONVALIA	-72.4791076770286	7.5805282270935
54	NORTE DE SANTANDER	54660	SALAZAR	-72.8132553135955	7.7755305351039
54	NORTE DE SANTANDER	54670	SAN CALIXTO	-73.2121571338435	8.4041428431465
54	NORTE DE SANTANDER	54673	SAN CAYETANO	-72.6278891060999	7.8803697191646
54	NORTE DE SANTANDER	54680	SANTIAGO	-72.7208024113344	7.8672218434330
54	NORTE DE SANTANDER	54720	SARDINATA	-72.8035599477337	8.0871006246444
54	NORTE DE SANTANDER	54743	SILOS	-72.7602279190904	7.2074240228142
54	NORTE DE SANTANDER	54800	TEORAMA	-73.2905187987097	8.4401008029404
54	NORTE DE SANTANDER	54810	TIBU	-72.7394249479787	8.6425876967960
54	NORTE DE SANTANDER	54820	TOLEDO	-72.4857325026378	7.3107884551383
54	NORTE DE SANTANDER	54871	VILLA CARO	-72.9764183462645	7.9172346421902
54	NORTE DE SANTANDER	54874	VILLA DEL ROSARIO	-72.4742551924820	7.8439240257876
86	PUTUMAYO	86219	COLON	-76.9757924588583	1.1924335043807
86	PUTUMAYO	86573	LEGUIZAMO	-74.7867936442662	-0.1827979041843
86	PUTUMAYO	86001	MOCOA	-76.6532547620495	1.1532306359536
86	PUTUMAYO	86320	ORITO	-76.8838609310776	0.6804167053233
86	PUTUMAYO	86568	PUERTO ASIS	-76.5024457046651	0.5044935237712
86	PUTUMAYO	86569	PUERTO CAICEDO	-76.6077250678305	0.6870651149792
86	PUTUMAYO	86571	PUERTO GUZMAN	-76.4112961744867	0.9663944665217
86	PUTUMAYO	86755	SAN FRANCISCO	-76.8791433681781	1.1796026058198
86	PUTUMAYO	86757	SAN MIGUEL	-76.9334810679783	0.2793859495147
86	PUTUMAYO	86760	SANTIAGO	-77.0057785813780	1.1496401120161
86	PUTUMAYO	86749	SIBUNDOY	-76.9242470855898	1.2060459485460
86	PUTUMAYO	86865	VALLE DEL GUAMUEZ	-76.9079947755103	0.4262607839798
86	PUTUMAYO	86885	VILLAGARZON	-76.6200540107293	1.0327613144016
63	QUINDIO	63001	ARMENIA	-75.6866237569479	4.5376997570659
63	QUINDIO	63111	BUENAVISTA	-75.7436773804155	4.3614776660823
63	QUINDIO	63130	CALARCA	-75.6479388596143	4.5265304408924
63	QUINDIO	63190	CIRCASIA	-75.6393823073011	4.6199274559957
63	QUINDIO	63212	CORDOBA	-75.6902991370471	4.3945207448281
63	QUINDIO	63272	FILANDIA	-75.6613931598432	4.6778795592746
63	QUINDIO	63302	GENOVA	-75.7933628316799	4.2094311053588
63	QUINDIO	63401	LA TEBAIDA	-75.7926513145559	4.4562382367286
63	QUINDIO	63470	MONTENEGRO	-75.7540637568984	4.5692571219522
63	QUINDIO	63548	PIJAO	-75.7064435864793	4.3374984667623
63	QUINDIO	63594	QUIMBAYA	-75.7672052603091	4.6265363207971
63	QUINDIO	63690	SALENTO	-75.5739616426725	4.6403839017710
66	RISARALDA	66045	APIA	-75.9449840356531	5.1092335620531
66	RISARALDA	66075	BALBOA	-75.9616080348681	4.9526473815295
66	RISARALDA	66088	BELEN DE UMBRIA	-75.8720736603555	5.2040344505511
66	RISARALDA	66170	DOSQUEBRADAS	-75.6778768723750	4.8378547514226
66	RISARALDA	66318	GUATICA	-75.8027999644014	5.3186209084542
66	RISARALDA	66383	LA CELIA	-76.0065485386175	5.0061837065427
66	RISARALDA	66400	LA VIRGINIA	-75.8822058167129	4.9039191999243
66	RISARALDA	66440	MARSELLA	-75.7421670552855	4.9401395435891
66	RISARALDA	66456	MISTRATO	-75.8855169983849	5.3003191451767
66	RISARALDA	66001	PEREIRA	-75.7201285595284	4.8100785282004
66	RISARALDA	66572	PUEBLO RICO	-76.0341836763225	5.2248595923943
66	RISARALDA	66594	QUINCHIA	-75.7339635178911	5.3435095056924
66	RISARALDA	66682	SANTA ROSA DE CABAL	-75.6277449148782	4.8804741845975
66	RISARALDA	66687	SANTUARIO	-75.9675610508297	5.0774598350292
88	SAN ANDRES	88564	PROVIDENCIA	-81.3732957515253	13.3772691770502
88	SAN ANDRES	88001	SAN ANDRES	-81.7101124066321	12.5827342999562
68	SANTANDER	68013	AGUADA	-73.5258258754109	6.1645776790031
68	SANTANDER	68020	ALBANIA	-73.9175686732065	5.7618525356165
68	SANTANDER	68051	ARATOCA	-73.0212231238528	6.6969434388295
68	SANTANDER	68077	BARBOSA	-73.6189244279586	5.9356671541458
68	SANTANDER	68079	BARICHARA	-73.2269176725303	6.6382140882689
68	SANTANDER	68081	BARRANCABERMEJA	-73.8531699166036	7.0672519823423
68	SANTANDER	68092	BETULIA	-73.2872734318888	6.9025990273719
68	SANTANDER	68101	BOLIVAR	-73.7749538803479	5.9888261117449
68	SANTANDER	68001	BUCARAMANGA	-73.1358739213423	7.1181171223969
68	SANTANDER	68121	CABRERA	-73.2499272219262	6.5943746776979
68	SANTANDER	68132	CALIFORNIA	-72.9492527148544	7.3509202003865
68	SANTANDER	68147	CAPITANEJO	-72.6988449836277	6.5301880452906
68	SANTANDER	68152	CARCASI	-72.6300760552017	6.6293542593762
68	SANTANDER	68160	CEPITA	-72.9781096790710	6.7563031008427
68	SANTANDER	68162	CERRITO	-72.6987627981167	6.8443202208756
68	SANTANDER	68167	CHARALAa	-73.1502819348390	6.2893387130392
68	SANTANDER	68169	CHARTA	-72.9716902628870	7.2836278425253
68	SANTANDER	68176	CHIMAl	-73.3763431492587	6.3446892315101
68	SANTANDER	68179	CHIPATA	-73.6408914358623	6.0645110084790
68	SANTANDER	68190	CIMITARRA	-73.9531067914803	6.3173734736749
68	SANTANDER	68207	CONCEPCION	-72.6977618781209	6.7718645039122
68	SANTANDER	68209	CONFINES	-73.2453023945723	6.3592269181299
68	SANTANDER	68211	CONTRATACION	-73.4781423424921	6.2934230268720
68	SANTANDER	68217	COROMORO	-73.0441605728431	6.2984679893985
68	SANTANDER	68229	CURITI	-73.0723797093845	6.6079609209979
68	SANTANDER	68418	LOS SANTOS	-73.1052768296760	6.7587359508730
68	SANTANDER	68425	MACARAVITA	-72.5967500958765	6.5096103474990
68	SANTANDER	68432	MALAGA	-72.7329028541297	6.7053892020706
68	SANTANDER	68444	MATANZA	-73.0196411193018	7.3256918960771
68	SANTANDER	68464	MOGOTES	-72.9742473630638	6.4777381949187
68	SANTANDER	68468	MOLAGAVITA	-72.8124770233256	6.6768394696021
68	SANTANDER	68498	OCAMONTE	-73.1257895273444	6.3429213433795
68	SANTANDER	68500	OIBA	-73.3038587602508	6.2704392891118
68	SANTANDER	68502	ONZAGA	-72.8159384538819	6.3467365998712
68	SANTANDER	68522	PALMAR	-73.2946546719907	6.5411129546891
68	SANTANDER	68524	PALMAS DEL SOCORRO	-73.2916482803158	6.4088837009822
68	SANTANDER	68533	PARAMO	-73.1737345062580	6.4195779719121
68	SANTANDER	68547	PIEDECUESTA	-73.0567576295662	6.9955359728958
68	SANTANDER	68549	PINCHOTE	-73.1763316184837	6.5355472675498
68	SANTANDER	68572	PUENTE NACIONAL	-73.6808697629382	5.8805973795583
68	SANTANDER	68573	PUERTO PARRA	-74.0598735520363	6.6543337956595
68	SANTANDER	68575	PUERTO WILCHES	-73.9034104870775	7.3485844815974
68	SANTANDER	68615	RIONEGRO	-73.1537386479862	7.2674591661385
68	SANTANDER	68655	SABANA DE TORRES	-73.5033341790368	7.3967655338888
68	SANTANDER	68669	SAN ANDRES	-72.8523231202869	6.8153774152374
68	SANTANDER	68673	SAN BENITO	-73.5130374652573	6.1293852334634
68	SANTANDER	68679	SAN GIL	-73.1380910621653	6.5582585184671
68	SANTANDER	68682	SAN JOAQUIN	-72.8711145506840	6.4304271136226
68	SANTANDER	68684	SAN JOSE DE MIRANDA	-72.7369350228015	6.6614521001418
68	SANTANDER	68686	SAN MIGUEL	-72.6494407754282	6.5795167773195
68	SANTANDER	68689	SAN VICENTE DE CHUCURI	-73.4151237122006	6.8815641472240
68	SANTANDER	68705	SANTA BARBARA	-72.9103059913140	6.9933412695996
68	SANTANDER	68720	SANTA HELENA DEL OPONl	-73.6198029239623	6.3416314438755
68	SANTANDER	68745	SIMACOTA	-73.3408670678983	6.4463435477653
68	SANTANDER	68755	SOCORRO	-73.2660689103949	6.4698566798300
68	SANTANDER	68770	SUAITA	-73.4463224897246	6.1012860235535
68	SANTANDER	68773	SUCRE	-73.7948698448911	5.9212377687848
68	SANTANDER	68780	SURATA	-72.9876051946344	7.3695858200173
68	SANTANDER	68820	TONA	-72.9698371442213	7.2048929259538
68	SANTANDER	68855	VALLE DE SAN JOSE	-73.1472166104870	6.4509514853256
68	SANTANDER	68861	VELEZ	-73.6762757027031	6.0117398817382
68	SANTANDER	68867	VETAS	-72.8744461294626	7.3123028407403
68	SANTANDER	68872	VILLANUEVA	-73.1778031561796	6.6718263423215
68	SANTANDER	68895	ZAPATOCA	-73.2750754632290	6.8165244509592
70	SUCRE	70110	BUENAVISTA	-74.9773564216401	9.3224610540607
70	SUCRE	70124	CAIMITO	-75.1193893646945	8.7917968433061
70	SUCRE	70230	CHALAN	-75.3162974815645	9.5486944201471
70	SUCRE	70204	COLOSO	-75.3596630224536	9.4937393682193
70	SUCRE	70215	COROZAL	-75.2981314535914	9.3220227721442
70	SUCRE	70221	COVEÑAS	-75.6863880000000	9.4053710000000
70	SUCRE	70233	EL ROBLE	-75.1950500000000	9.1032861111111
70	SUCRE	70235	GALERAS	-74.9869633186371	9.0774998739106
70	SUCRE	70265	GUARANDA	-74.5400389364241	8.4708753737776
70	SUCRE	70400	LA UNION	-75.2859519843881	8.8563923278616
70	SUCRE	70418	LOS PALMITOS	-75.2715479548124	9.3829887382941
70	SUCRE	70429	MAJAGUAL	-74.6318381439391	8.5444250816413
70	SUCRE	70473	MORROA	-75.3107877097135	9.3349000990662
70	SUCRE	70508	OVEJAS	-75.2320342542968	9.5283839819048
70	SUCRE	70523	PALMITO	-75.5449121405490	9.3360247751830
70	SUCRE	70670	SAMPUES	-75.3825569170707	9.1849099947955
70	SUCRE	70678	SAN BENITO ABAD	-75.0344351645823	8.9322910276875
70	SUCRE	70702	SAN JUAN DE BETULIA	-75.2464028054848	9.2770135109762
70	SUCRE	70708	SAN MARCOS	-75.1341691467497	8.6646557008403
70	SUCRE	70713	SAN ONOFRE	-75.5283823559592	9.7392941562654
70	SUCRE	70717	SAN PEDRO	-75.0672778184582	9.3989831659887
70	SUCRE	70820	SANTIAGO DE TOLU	-75.5844381174430	9.5286604351281
70	SUCRE	70742	SINCE	-75.1505026361660	9.2475133585531
70	SUCRE	70001	SINCELEJO	-75.4000757491383	9.3010497100616
70	SUCRE	70771	SUCRE	-74.7262438596842	8.8166621541567
70	SUCRE	70823	TOLUVIEJO	-75.4427005381466	9.4562865310134
73	TOLIMA	73024	ALPUJARRA	-74.9359492662694	3.3945004119056
73	TOLIMA	73026	ALVARADO	-74.9572079020794	4.5700122207690
73	TOLIMA	73030	AMBALEMA	-74.7677492935119	4.7864259347252
73	TOLIMA	73043	ANZOATEGUI	-75.0974696657990	4.6345123883246
73	TOLIMA	73055	ARMERO	-74.8882521789555	5.0342588368953
73	TOLIMA	73067	ATACO	-75.3848917542413	3.5938211988469
73	TOLIMA	73124	CAJAMARCA	-75.4321649949658	4.4430589591627
73	TOLIMA	73148	CARMEN DE APICALA	-74.7205734555010	4.1534569895794
73	TOLIMA	73152	CASABIANCA	-75.1236870795810	5.0814933446690
73	TOLIMA	73168	CHAPARRAL	-75.4853042861677	3.7271993378837
73	TOLIMA	73200	COELLO	-74.9014292266887	4.2893116441093
73	TOLIMA	73217	COYAIMA	-75.1979972960643	3.8015252229898
73	TOLIMA	73226	CUNDAY	-74.6960430734093	4.0627321828584
73	TOLIMA	73236	DOLORES	-74.9001483215792	3.5420120710053
73	TOLIMA	73268	ESPINAL	-74.8886990051552	4.1536617100156
73	TOLIMA	73270	FALAN	-74.9553620068087	5.1232502559650
73	TOLIMA	73275	FLANDES	-74.8173844871021	4.2850663094653
73	TOLIMA	73283	FRESNO	-75.0395888680174	5.1564116802122
73	TOLIMA	73319	GUAMO	-74.9746764506099	4.0325705023232
73	TOLIMA	73347	HERVEO	-75.1814564714833	5.0827789583455
73	TOLIMA	73349	HONDA	-74.7633197814478	5.2147116912209
73	TOLIMA	73001	IBAGUE	-75.1911627023979	4.4308364766251
73	TOLIMA	73352	ICONONZO	-74.5353307374880	4.1791842714519
73	TOLIMA	73408	LERIDA	-74.9151020446830	4.8637094402728
73	TOLIMA	73411	LIBANO	-75.0651602691309	4.9231740384876
73	TOLIMA	73443	MARIQUITA	-74.8925803943562	5.2031310752120
73	TOLIMA	73449	MELGAR	-74.6485494440016	4.2068932460101
76	VALLE DEL CAUCA	76054	ARGELIA	-76.1249136841138	4.7298535287133
76	VALLE DEL CAUCA	76100	BOLIVAR	-76.1882163172961	4.3415135124000
76	VALLE DEL CAUCA	76109	BUENAVENTURA	-77.0161577898310	3.8794806147503
76	VALLE DEL CAUCA	76113	BUGALAGRANDE	-76.1597366316922	4.2122059575606
76	VALLE DEL CAUCA	76122	CAICEDONIA	-75.8341572943763	4.3378802568267
76	VALLE DEL CAUCA	76001	CALI	-76.5277842648259	3.4212905882062
76	VALLE DEL CAUCA	76126	CALIMA	-76.4893644337890	3.9344625984370
76	VALLE DEL CAUCA	76130	CANDELARIA	-76.3522630555792	3.4155655308460
76	VALLE DEL CAUCA	76147	CARTAGO	-75.9261493422115	4.7512757672054
76	VALLE DEL CAUCA	76233	DAGUA	-76.6927723993071	3.6597568962076
76	VALLE DEL CAUCA	76243	EL AGUILA	-76.0451686173891	4.9118603416270
76	VALLE DEL CAUCA	76246	EL CAIRO	-76.2249639323312	4.7639466508029
76	VALLE DEL CAUCA	76248	EL CERRITO	-76.3150785767669	3.6872574419642
76	VALLE DEL CAUCA	76250	EL DOVIO	-76.2405138868636	4.5120494735011
76	VALLE DEL CAUCA	76275	FLORIDA	-76.2401973849533	3.3245232767076
76	VALLE DEL CAUCA	76306	GINEBRA	-76.2716836000519	3.7278815642227
76	VALLE DEL CAUCA	76318	GUACARI	-76.3369955978735	3.7645562991090
76	VALLE DEL CAUCA	76111	GUADALAJARA DE BUGA	-76.3038074046078	3.9017237148066
76	VALLE DEL CAUCA	76364	JAMUNDI	-76.5426869729010	3.2654270569616
76	VALLE DEL CAUCA	76377	LA CUMBRE	-76.5717647703497	3.6523586415641
76	VALLE DEL CAUCA	76400	LA UNION	-76.1070697404936	4.5372194739022
76	VALLE DEL CAUCA	76403	LA VICTORIA	-76.0396882597005	4.5272983155315
76	VALLE DEL CAUCA	76497	OBANDO	-75.9765348101816	4.5777672537135
76	VALLE DEL CAUCA	76520	PALMIRA	-76.3021413258378	3.5372989574406
76	VALLE DEL CAUCA	76563	PRADERA	-76.2441947014544	3.4219713517157
76	VALLE DEL CAUCA	76606	RESTREPO	-76.5241625954121	3.8258920369693
76	VALLE DEL CAUCA	76616	RIOFRIO	-76.2915981779660	4.1595107841015
76	VALLE DEL CAUCA	76622	ROLDANILLO	-76.1555456348531	4.4160220776824
76	VALLE DEL CAUCA	76670	SAN PEDRO	-76.2319475333330	3.9796992818632
76	VALLE DEL CAUCA	76736	SEVILLA	-75.9353777691872	4.2731287864778
76	VALLE DEL CAUCA	76823	TORO	-76.0814775094131	4.6117846169295
76	VALLE DEL CAUCA	76828	TRUJILLO	-76.3220125325678	4.2150856920093
76	VALLE DEL CAUCA	76834	TULUA	-76.1996655047908	4.0895540646932
76	VALLE DEL CAUCA	76845	ULLOA	-75.7421217002236	4.7056796767240
76	VALLE DEL CAUCA	76863	VERSALLES	-76.2028621971380	4.5781608624198
76	VALLE DEL CAUCA	76869	VIJES	-76.4451978773858	3.7020584256750
76	VALLE DEL CAUCA	76890	YOTOCO	-76.3863703607043	3.8634868703206
76	VALLE DEL CAUCA	76892	YUMBO	-76.5018682850848	3.5421788262496
76	VALLE DEL CAUCA	76895	ZARZAL	-76.0747105956984	4.3933476594569
97	VAUPES	97161	CARURU	-71.2993060011755	1.0150133377467
97	VAUPES	97001	MITU	-70.2371286692305	1.2569743293047
97	VAUPES	97511	PACOA	-71.2219444444444	0.0550000000000
97	VAUPES	97777	PAPUNAUA	-70.6096520000000	1.9104940000000
97	VAUPES	97666	TARAIRA	-69.6375552132100	-0.5617615771194
97	VAUPES	97889	YAVARATE	-70.7500120000000	1.1166560000000
99	VICHADA	99773	CUMARIBO	-69.8020811635056	4.4474144736799
99	VICHADA	99524	LA PRIMAVERA	-70.4165423225494	5.4941191676934
99	VICHADA	99001	PUERTO CARREÑO	-67.4918482228002	6.1868101601814
99	VICHADA	99624	SANTA ROSALIA	-70.8664427237390	5.1386048213362
